STATE;GRPIP_mean;cost35_mean;cost50_mean;EstimateGROSSRENTOccupiedunitspayingrentMediandollars;PercentHOUSINGTENUREOccupiedhousingunitsRenteroccupied;PercentEMPLOYMENTSTATUSCivilianlaborforceUnemploymentRate;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSTotalhous;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSPercapita;Prevalence_FrequentMentalDistress;Promedio_POORHLTH;YEAR;Stress_mean_STATE;Stress_within;Stress_lag;Y_mean_STATE;Y_within;RIR_35rent;RIR_mean_STATE;RIR_within;RIR_lag
Texas;36.299363821179700;0.378467585824897;0.221615757885658;987;38.0;5.1;59206;29525;0.117808963609761;4.942652175281330;2017;0.125979357851250;-0.008170394241489;0.103418230763234;4.651496979009390;0.291155196271939;0.378467585824897;0.395545043392922;-0.017077457568025;0.377496270614719
Texas;36.781047194309600;0.389929716608332;0.227115558315457;1046;38.3;4.9;60629;30641;0.114473249018785;5.021851067381000;2018;0.125979357851250;-0.011506108832466;0.117808963609761;4.651496979009390;0.370354088371610;0.389929716608332;0.395545043392922;-0.005615326784589;0.378467585824897
Texas;36.360640785060000;0.380240028720632;0.219499194985342;1091;38.1;4.4;64034;32267;0.120216369966595;4.788093560831950;2019;0.125979357851250;-0.005762987884656;0.114473249018785;4.651496979009390;0.136596581822556;0.380240028720632;0.395545043392922;-0.015305014672289;0.389929716608332
Texas;38.566413910501900;0.410928982195853;0.249111507642321;1167;37.4;6.2;66963;34717;0.137217952358149;5.265799942863980;2021;0.125979357851250;0.011238594506898;0.120216369966595;4.651496979009390;0.614302963854591;0.410928982195853;0.395545043392922;0.015383938802931;0.380240028720632
Texas;39.314804321123700;0.426799785833517;0.254868445088344;1290;37.5;4.4;72284;38123;0.157691672517752;5.368137152993100;2022;0.125979357851250;0.031712314666502;0.137217952358149;4.651496979009390;0.716640173983706;0.426799785833517;0.395545043392922;0.031254742440595;0.410928982195853
Texas;39.388772925527400;0.428699533139842;0.256265054364686;1413;37.4;4.4;39775;75780;0.157103663461878;5.316363031524230;2023;0.125979357851250;0.031124305610627;0.157691672517752;4.651496979009390;0.664866052514844;0.428699533139842;0.395545043392922;0.033154489746920;0.426799785833517
Utah;35.301081247604900;0.354272017552428;0.194556943953955;917;30.0;5.5;54166;29178;0.102526689464351;2.049049890973280;2014;0.131874586787550;-0.029347897323200;#ÁNULO!;3.898100748974070;-1.849050858000800;0.354272017552428;0.361966309873267;-0.007694292320839;#ÁNULO!
Utah;35.176733602429100;0.353235309037415;0.201010196169371;925;31.1;4.0;62912;25816;0.106059891360413;3.551307287311360;2015;0.131874586787550;-0.025814695427137;0.102526689464351;3.898100748974070;-0.346793461662713;0.353235309037415;0.361966309873267;-0.008731000835852;0.354272017552428
Utah;34.627268938094600;0.339585477320763;0.194288601917324;954;30.1;4.1;65977;26993;0.113262867665196;3.568129425107480;2016;0.131874586787550;-0.018611719122354;0.106059891360413;3.898100748974070;-0.329971323866591;0.339585477320763;0.361966309873267;-0.022380832552504;0.353235309037415
Utah;35.056858805323000;0.352068625930241;0.204405998275694;986;30.1;3.6;68358;28085;0.116161653113177;3.961190314073890;2017;0.131874586787550;-0.015712933674373;0.113262867665196;3.898100748974070;0.063089565099821;0.352068625930241;0.361966309873267;-0.009897683943025;0.339585477320763
Utah;34.840312647036100;0.365313173732593;0.196872125114995;1043;29.5;3.2;71414;29756;0.120348327880688;4.150271372072940;2018;0.131874586787550;-0.011526258906862;0.116161653113177;3.898100748974070;0.252170623098865;0.365313173732593;0.361966309873267;0.003346863859326;0.352068625930241
Utah;35.440602393972000;0.367712175859072;0.210444369922733;1098;29.4;3.2;75780;31771;0.139191737154785;3.929684360094310;2019;0.131874586787550;0.007317150367235;0.120348327880688;3.898100748974070;0.031583611120242;0.367712175859072;0.361966309873267;0.005745865985805;0.365313173732593
Utah;35.609495317619200;0.365123610522440;0.194791373405562;1208;30.3;3.5;79449;35220;0.167755266133496;4.612148695003770;2021;0.131874586787550;0.035880679345946;0.139191737154785;3.898100748974070;0.714047946029697;0.365123610522440;0.361966309873267;0.003157300649174;0.367712175859072
Utah;37.279272412854500;0.380830384449106;0.234893439866780;1372;28.8;2.7;89168;38514;0.162248813445323;4.710259878485820;2022;0.131874586787550;0.030374226657772;0.167755266133496;3.898100748974070;0.812159129511750;0.380830384449106;0.361966309873267;0.018864074575839;0.365123610522440
Utah;37.225019544214200;0.379556014455343;0.222435282837967;1551;29.9;3.3;40096;93421;0.159316034870522;4.550865517643800;2023;0.131874586787550;0.027441448082972;0.162248813445323;3.898100748974070;0.652764768669730;0.379556014455343;0.361966309873267;0.017589704582077;0.380830384449106
Vermont;37.277270975202400;0.409239510614302;0.211472297171899;886;30.8;5.0;60922;24877;0.101513077938974;2.342898400582960;2014;0.130857307261932;-0.029344229322959;#ÁNULO!;4.499294439872030;-2.156396039289070;0.409239510614302;0.393438015288466;0.015801495325836;#ÁNULO!
Vermont;35.272168719458200;0.374789243562998;0.200254336581602;923;29.3;3.8;56990;31216;0.105986120191954;4.498711447708690;2015;0.130857307261932;-0.024871187069978;0.101513077938974;4.499294439872030;-0.000582992163345;0.374789243562998;0.393438015288466;-0.018648771725468;0.409239510614302
Vermont;38.228869497119200;0.396305308496951;0.233806007719416;925;30.2;3.9;57677;31836;0.118233557484343;4.836435678427110;2016;0.130857307261932;-0.012623749777589;0.105986120191954;4.499294439872030;0.337141238555073;0.396305308496951;0.393438015288466;0.002867293208485;0.374789243562998
Vermont;37.437500000000000;0.346136460327590;0.210114869176771;950;30.5;3.8;57513;32443;0.129047780212549;4.755858285901790;2017;0.130857307261932;-0.001809527049383;0.118233557484343;4.499294439872030;0.256563846029759;0.346136460327590;0.393438015288466;-0.047301554960876;0.396305308496951
Vermont;36.357946774561200;0.367890927741053;0.230610325963073;969;27.8;3.8;60782;33956;0.119460010533618;4.695622013007960;2018;0.130857307261932;-0.011397296728315;0.129047780212549;4.499294439872030;0.196327573135923;0.367890927741053;0.393438015288466;-0.025547087547413;0.346136460327590
Vermont;38.545777900324000;0.402908940511477;0.236423795409113;980;29.1;3.4;63001;35702;0.136883029731736;4.845321099351660;2019;0.130857307261932;0.006025722469803;0.119460010533618;4.499294439872030;0.346026659479631;0.402908940511477;0.393438015288466;0.009470925223011;0.367890927741053
Vermont;41.479276012807200;0.415678591792278;0.301247094255764;1115;27.3;4.2;72431;40016;0.152540529118362;4.795041109897870;2021;0.130857307261932;0.021683221856429;0.136883029731736;4.499294439872030;0.295746670025838;0.415678591792278;0.393438015288466;0.022240576503812;0.402908940511477
Vermont;39.404963290541400;0.413951025431855;0.284602063744222;1141;26.3;2.8;73991;42251;0.159333861257757;4.824890439175850;2022;0.130857307261932;0.028476553995825;0.152540529118362;4.499294439872030;0.325595999303815;0.413951025431855;0.393438015288466;0.020513010143389;0.415678591792278
Vermont;37.838841790555800;0.414042129117691;0.254453864111070;1202;26.8;2.6;46029;81211;0.154717798888099;4.898871484794410;2023;0.130857307261932;0.023860491626167;0.159333861257757;4.499294439872030;0.399577044922378;0.414042129117691;0.393438015288466;0.020604113829225;0.413951025431855
Virginia;37.836800751575500;0.396055412902704;0.242342633948396;1116;34.7;6.1;64902;34052;0.098931829269501;2.233886893956210;2014;0.124650056401563;-0.025718227132062;#ÁNULO!;4.511838998394070;-2.277952104437860;0.396055412902704;0.387426319515816;0.008629093386888;#ÁNULO!
Virginia;37.674738091400600;0.389596917170948;0.235343130790683;1144;35.0;5.5;66262;34780;0.102603804590617;4.316927390647890;2015;0.124650056401563;-0.022046251810946;0.098931829269501;4.511838998394070;-0.194911607746177;0.389596917170948;0.387426319515816;0.002170597655131;0.396055412902704
Virginia;37.536839181015800;0.395803705021420;0.236990754504559;1159;34.7;5.0;68114;36206;0.107390306507881;4.529792263119410;2016;0.124650056401563;-0.017259749893682;0.102603804590617;4.511838998394070;0.017953264725342;0.395803705021420;0.387426319515816;0.008377385505604;0.389596917170948
Virginia;36.124801615781600;0.362856569864330;0.215714778720792;1179;33.4;4.6;71535;37442;0.113803327485401;4.522053386681960;2017;0.124650056401563;-0.010846728916163;0.107390306507881;4.511838998394070;0.010214388287889;0.362856569864330;0.387426319515816;-0.024569749651486;0.395803705021420
Virginia;36.818891646728800;0.386728833200198;0.223361682543976;1215;34.1;4.2;72577;38900;0.119717238925295;4.886209418228850;2018;0.124650056401563;-0.004932817476268;0.113803327485401;4.511838998394070;0.374370419834777;0.386728833200198;0.387426319515816;-0.000697486315618;0.362856569864330
Virginia;35.771216541306400;0.363915770399356;0.209692379189415;1254;33.9;4.0;76456;40635;0.124113507024051;4.852723404980080;2019;0.124650056401563;-0.000536549377512;0.119717238925295;4.511838998394070;0.340884406586007;0.363915770399356;0.387426319515816;-0.023510549116460;0.386728833200198
Virginia;38.402129997579800;0.398353267700860;0.251165223637059;1331;32.4;4.8;80963;43756;0.143936726030090;4.956483916563520;2021;0.124650056401563;0.019286669628527;0.124113507024051;4.511838998394070;0.444644918169448;0.398353267700860;0.387426319515816;0.010926948185043;0.363915770399356
Virginia;39.118936770669600;0.407488135570466;0.254887934002223;1441;32.6;3.6;85873;47199;0.160268032203120;4.991532560686990;2022;0.124650056401563;0.035617975801557;0.143936726030090;4.511838998394070;0.479693562292918;0.407488135570466;0.387426319515816;0.020061816054650;0.398353267700860
Virginia;37.773154084956700;0.386038263812065;0.236174537492488;1567;32.2;3.7;48689;89931;0.151085735578112;5.316941750681730;2023;0.124650056401563;0.026435679176549;0.160268032203120;4.511838998394070;0.805102752287658;0.386038263812065;0.387426319515816;-0.001388055703751;0.407488135570466
Washington;37.760397188400400;0.394922889006254;0.237420905919082;1032;38.3;6.5;61366;31841;0.107004849559836;2.475057400699350;2014;0.130705194288908;-0.023700344729072;#ÁNULO!;4.626267094868580;-2.151209694169230;0.394922889006254;0.388035438368731;0.006887450637523;#ÁNULO!
Washington;36.871187143302800;0.381424360624790;0.227821902595298;1080;37.6;6.0;64129;33486;0.111908965525400;4.462187139113460;2015;0.130705194288908;-0.018796228763508;0.107004849559836;4.626267094868580;-0.164079955755120;0.381424360624790;0.388035438368731;-0.006611077743941;0.394922889006254
Washington;36.912648162190200;0.380493474877280;0.224937143313246;1135;37.5;5.4;67106;35284;0.112534481896898;4.406996865762200;2016;0.130705194288908;-0.018170712392010;0.111908965525400;4.626267094868580;-0.219270229106376;0.380493474877280;0.388035438368731;-0.007541963491451;0.381424360624790
Washington;37.283370527430400;0.376207983453163;0.222332292558377;1216;37.2;4.9;70979;36975;0.122220618242238;4.912858675591670;2017;0.130705194288908;-0.008484576046670;0.112534481896898;4.626267094868580;0.286591580723097;0.376207983453163;0.388035438368731;-0.011827454915568;0.380493474877280
Washington;36.761718096883800;0.374454312010306;0.224666401856378;1316;37.2;4.3;74073;39119;0.116930631494908;4.712615082717410;2018;0.130705194288908;-0.013774562794000;0.122220618242238;4.626267094868580;0.086347987848837;0.374454312010306;0.388035438368731;-0.013581126358425;0.376207983453163
Washington;36.082641507635000;0.373141557692399;0.212344643138078;1359;36.9;4.6;78687;41521;0.134363649578601;4.956996033967910;2019;0.130705194288908;0.003658455289693;0.116930631494908;4.626267094868580;0.330728939099330;0.373141557692399;0.388035438368731;-0.014893880676332;0.374454312010306
Washington;38.172930935527100;0.396137363688540;0.238275301320069;1484;36.0;5.9;84247;46177;0.151864886337862;5.240285619551770;2021;0.130705194288908;0.021159692048954;0.134363649578601;4.626267094868580;0.614018524683194;0.396137363688540;0.388035438368731;0.008101925319809;0.373141557692399
Washington;38.616985253290300;0.410092017281639;0.244812538709760;1630;35.8;4.1;91306;50764;0.161702580048723;5.305057633337090;2022;0.130705194288908;0.030997385759815;0.151864886337862;4.626267094868580;0.678790538468516;0.410092017281639;0.388035438368731;0.022056578912908;0.396137363688540
Washington;38.412796960595400;0.405444986684206;0.238780926448064;1731;36.3;4.5;52011;94605;0.157816085915706;5.164349403076340;2023;0.130705194288908;0.027110891626798;0.161702580048723;4.626267094868580;0.538082308207763;0.405444986684206;0.388035438368731;0.017409548315476;0.410092017281639
West Virginia;36.267053298598100;0.367030770741513;0.228935010022008;656;27.8;6.9;41059;22714;0.152351405555486;3.564929860664420;2014;0.182286368029383;-0.029934962473897;#ÁNULO!;6.505431294201570;-2.940501433537140;0.367030770741513;0.382969958489843;-0.015939187748330;#ÁNULO!
West Virginia;36.204846145846600;0.370948545809598;0.229088430029003;675;27.7;7.3;42019;23539;0.155861199600798;7.124226740087020;2015;0.182286368029383;-0.026425168428585;0.152351405555486;6.505431294201570;0.618795445885453;0.370948545809598;0.382969958489843;-0.012021412680245;0.367030770741513
West Virginia;37.136984048676200;0.388493433880706;0.233173585171612;682;27.6;7.6;43385;24769;0.162633405440535;6.838637679870830;2016;0.182286368029383;-0.019652962588848;0.155861199600798;6.505431294201570;0.333206385669261;0.388493433880706;0.382969958489843;0.005523475390863;0.370948545809598
West Virginia;37.317471321577500;0.380931219188472;0.244714637846037;690;27.5;6.7;43469;24478;0.170972457236107;7.309993337873530;2017;0.182286368029383;-0.011313910793275;0.162633405440535;6.505431294201570;0.804562043671963;0.380931219188472;0.382969958489843;-0.002038739301371;0.388493433880706
West Virginia;37.927682409976500;0.398548647742172;0.244473579900601;735;27.5;5.8;44097;26179;0.187068417809042;6.896843776916880;2018;0.182286368029383;0.004782049779660;0.170972457236107;6.505431294201570;0.391412482715315;0.398548647742172;0.382969958489843;0.015578689252329;0.380931219188472
West Virginia;36.377358846144200;0.373595999698470;0.238070708847401;727;26.6;6.0;48850;27446;0.201196302063790;7.013526279844980;2019;0.182286368029383;0.018909934034407;0.187068417809042;6.505431294201570;0.508094985643417;0.373595999698470;0.382969958489843;-0.009373958791373;0.398548647742172
West Virginia;39.082856842409700;0.405950550100556;0.277232277823784;767;24.8;6.2;51248;30195;0.189536253010568;6.512683806931650;2021;0.182286368029383;0.007249884981185;0.201196302063790;6.505431294201570;0.007252512730088;0.405950550100556;0.382969958489843;0.022980591610713;0.373595999698470
West Virginia;38.837534142593200;0.414072659171369;0.259695252079665;795;25.5;4.7;54329;31922;0.206139077462270;6.558738733129630;2022;0.182286368029383;0.023852709432887;0.189536253010568;6.505431294201570;0.053307438928063;0.414072659171369;0.382969958489843;0.031102700681527;0.405950550100556
West Virginia;35.320688186293100;0.347157800075729;0.221075113593336;850;26.5;4.5;32766;55948;0.214818794085848;6.729301432495150;2023;0.182286368029383;0.032532426056466;0.206139077462270;6.505431294201570;0.223870138293580;0.347157800075729;0.382969958489843;-0.035812158414114;0.414072659171369
Wisconsin;37.153737371529100;0.385791074468696;0.237285449214213;782;33.4;5.3;52622;28213;0.109352142339176;2.303522663093170;2014;0.124642665761515;-0.015290523422340;#ÁNULO!;4.440726062418830;-2.137203399325660;0.385791074468696;0.354242882949775;0.031548191518920;#ÁNULO!
Wisconsin;35.587197487274600;0.357449561627852;0.207982769251187;792;33.2;4.3;55638;29563;0.100140081239094;4.221412505614110;2015;0.124642665761515;-0.024502584522421;0.109352142339176;4.440726062418830;-0.219313556804722;0.357449561627852;0.354242882949775;0.003206678678077;0.385791074468696
Wisconsin;35.152202569021700;0.355730140510695;0.208971972219631;802;33.3;4.1;56811;30902;0.114989507253344;4.621870252163960;2016;0.124642665761515;-0.009653158508171;0.100140081239094;4.440726062418830;0.181144189745131;0.355730140510695;0.354242882949775;0.001487257560919;0.357449561627852
Wisconsin;34.628522063614400;0.353341622753530;0.203270826504735;819;33.4;3.5;59305;31998;0.115292344226886;4.885609193530490;2017;0.124642665761515;-0.009350321534629;0.114989507253344;4.440726062418830;0.444883131111660;0.353341622753530;0.354242882949775;-0.000901260196246;0.355730140510695
Wisconsin;35.384107351602400;0.349417937543432;0.213813007385540;847;32.9;3.2;60773;33032;0.120816115627615;4.477606397582790;2018;0.124642665761515;-0.003826550133900;0.115292344226886;4.440726062418830;0.036880335163960;0.349417937543432;0.354242882949775;-0.004824945406343;0.353341622753530
Wisconsin;33.676996222826800;0.327886367838559;0.186456324784067;867;32.8;3.2;64168;34568;0.125750757953625;4.513531531940040;2019;0.124642665761515;0.001108092192109;0.120816115627615;4.440726062418830;0.072805469521215;0.327886367838559;0.354242882949775;-0.026356515111217;0.349417937543432
Wisconsin;34.763764329040100;0.339038569362883;0.206236234329603;921;31.9;3.5;67125;37221;0.134032384401658;4.703657005834580;2021;0.124642665761515;0.009389718640142;0.125750757953625;4.440726062418830;0.262930943415752;0.339038569362883;0.354242882949775;-0.015204313586893;0.327886367838559
Wisconsin;36.320785261857600;0.367138883635176;0.227533101699690;992;31.9;2.8;70996;40188;0.157088569269212;5.276653028700620;2022;0.124642665761515;0.032445903507697;0.134032384401658;4.440726062418830;0.835926966281797;0.367138883635176;0.354242882949775;0.012896000685400;0.339038569362883
Wisconsin;35.697834859598500;0.352391788807156;0.213650492708232;1071;32.1;2.8;41785;74631;0.144322089543030;4.962671983309700;2023;0.124642665761515;0.019679423781514;0.157088569269212;4.440726062418830;0.521945920890870;0.352391788807156;0.354242882949775;-0.001851094142619;0.367138883635176
Wyoming;34.243569015792400;0.329719663943182;0.206036896959898;792;33.1;4.3;57055;29698;0.102171696528336;1.916219462702320;2014;0.125362698091529;-0.023191001563194;#ÁNULO!;4.547232332785290;-2.631012870082970;0.329719663943182;0.339491606018280;-0.009771942075097;#ÁNULO!
Wyoming;31.138407935976600;0.248136201807504;0.156437330736695;815;32.0;4.8;60214;31383;0.116293798370551;4.999796638521040;2015;0.125362698091529;-0.009068899720978;0.102171696528336;4.547232332785290;0.452564305735748;0.248136201807504;0.339491606018280;-0.091355404210776;0.329719663943182
Wyoming;34.941109726084300;0.350177389970275;0.216623517754978;840;31.2;5.6;59882;30042;0.119567547051574;4.751832674399100;2016;0.125362698091529;-0.005795151039955;0.116293798370551;4.547232332785290;0.204600341613807;0.350177389970275;0.339491606018280;0.010685783951996;0.248136201807504
Wyoming;34.521339995683900;0.343797207788974;0.201098955825960;832;29.2;5.2;60434;30883;0.112050033705948;4.583658266614870;2017;0.125362698091529;-0.013312664385581;0.119567547051574;4.547232332785290;0.036425933829584;0.343797207788974;0.339491606018280;0.004305601770694;0.350177389970275
Wyoming;33.728663303299400;0.331828951822182;0.193597782111829;818;29.7;3.9;61584;33522;0.120685486368618;4.825583025291980;2018;0.125362698091529;-0.004677211722911;0.112050033705948;4.547232332785290;0.278350692506687;0.331828951822182;0.339491606018280;-0.007662654196097;0.343797207788974
Wyoming;35.409351595708800;0.371972201605830;0.205603535523919;822;28.1;3.6;65003;34104;0.123474104107619;4.668974793678890;2019;0.125362698091529;-0.001888593983910;0.120685486368618;4.547232332785290;0.121742460893596;0.371972201605830;0.339491606018280;0.032480595587550;0.331828951822182
Wyoming;37.285078808028600;0.396718384435414;0.221385913064893;889;28.6;3.7;65204;37156;0.149106806001659;5.073801363195930;2021;0.125362698091529;0.023744107910130;0.123474104107619;4.547232332785290;0.526569030410637;0.396718384435414;0.339491606018280;0.057226778417135;0.371972201605830
Wyoming;35.629762399556700;0.338303546688833;0.217407869215849;895;27.3;3.8;70042;38114;0.145244060421348;4.704234004909760;2022;0.125362698091529;0.019881362329819;0.149106806001659;4.547232332785290;0.157001672124468;0.338303546688833;0.339491606018280;-0.001188059329446;0.396718384435414
Wyoming;35.566404830016900;0.344770906102322;0.208531554740718;1000;28.8;3.2;39966;72415;0.139670750268109;5.400990765753740;2023;0.125362698091529;0.014308052176580;0.145244060421348;4.547232332785290;0.853758432968450;0.344770906102322;0.339491606018280;0.005279300084042;0.338303546688833
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
